sensor_name,sensor_type,velocity_px_s,obj_size_px,bg_density,bg_label,operating_point,theta,fps_used,event_rate_ev_s,power_mw,power_static_mw,power_dynamic_mw,saturated,resolution,sensor_price
DAVIS346,DVS,2000,25,0.2,d=0.20,theta=0.20,0.2,,1571680.0,10.8086,10.0,0.808629,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,25,0.2,d=0.20,theta=0.40,0.4,,785840.0,11.6173,10.0,1.617259,False,346x260,"~$3,000 (dev kit)"
Samsung DVS-Gen3.1,DVS,2000,25,0.2,d=0.20,theta=0.05,0.05,,6286720.0,10.0825,10.0,0.082513,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,25,0.2,d=0.20,theta=0.10,0.1,,3143360.0,10.165,10.0,0.165027,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,25,0.2,d=0.20,theta=0.20,0.2,,1571680.0,10.3301,10.0,0.330053,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,25,0.2,d=0.20,theta=0.40,0.4,,785840.0,10.6601,10.0,0.660105,False,640x480,~$100-300 (module)
Prophesee IMX636,DVS,2000,25,0.2,d=0.20,theta=0.05,0.05,,6286720.0,32.0413,32.0,0.041256,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,25,0.2,d=0.20,theta=0.10,0.1,,3143360.0,32.0825,32.0,0.082513,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,25,0.2,d=0.20,theta=0.20,0.2,,1571680.0,32.165,32.0,0.165027,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,25,0.2,d=0.20,theta=0.40,0.4,,785840.0,32.3301,32.0,0.330053,False,1280x720,"~$3,500 (EVK4 kit)"
OV7251 (OmniVision),CIS,2000,25,0.3,d=0.30,locked,,800.0,,40.0,,,False,640x480,~$3-5
OV7251 (OmniVision),CIS,2000,25,0.3,d=0.30,adaptive,,120.0,,40.0,,,False,640x480,~$3-5
IMX327 (Sony),CIS,2000,25,0.3,d=0.30,locked,,800.0,,300.0,,,False,1920x1080,~$15-25
IMX327 (Sony),CIS,2000,25,0.3,d=0.30,adaptive,,60.0,,300.0,,,False,1920x1080,~$15-25
AR0234 (ON Semi),CIS,2000,25,0.3,d=0.30,locked,,800.0,,250.0,,,False,1920x1200,~$20-40
AR0234 (ON Semi),CIS,2000,25,0.3,d=0.30,adaptive,,120.0,,250.0,,,False,1920x1200,~$20-40
IMX462 (Sony),CIS,2000,25,0.3,d=0.30,locked,,800.0,,310.0,,,False,1920x1080,~$20-30
IMX462 (Sony),CIS,2000,25,0.3,d=0.30,adaptive,,120.0,,310.0,,,False,1920x1080,~$20-30
Lichtsteiner 2008,DVS,2000,25,0.3,d=0.30,theta=0.05,0.05,,8990080.0,19.4648,19.14,0.324843,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,25,0.3,d=0.30,theta=0.10,0.1,,4495040.0,20.4394,19.14,1.299375,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,25,0.3,d=0.30,theta=0.20,0.2,,2247520.0,24.3375,19.14,5.1975,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,25,0.3,d=0.30,theta=0.40,0.4,,1123760.0,39.93,19.14,20.79,True,128x128,N/A (research)
DAVIS346,DVS,2000,25,0.3,d=0.30,theta=0.05,0.05,,8990080.0,10.2891,10.0,0.289087,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,25,0.3,d=0.30,theta=0.10,0.1,,4495040.0,10.5782,10.0,0.578174,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,25,0.3,d=0.30,theta=0.20,0.2,,2247520.0,11.1563,10.0,1.156349,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,25,0.3,d=0.30,theta=0.40,0.4,,1123760.0,12.3127,10.0,2.312698,False,346x260,"~$3,000 (dev kit)"
Samsung DVS-Gen3.1,DVS,2000,25,0.3,d=0.30,theta=0.05,0.05,,8990080.0,10.118,10.0,0.117995,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,25,0.3,d=0.30,theta=0.10,0.1,,4495040.0,10.236,10.0,0.235989,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,25,0.3,d=0.30,theta=0.20,0.2,,2247520.0,10.472,10.0,0.471979,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,25,0.3,d=0.30,theta=0.40,0.4,,1123760.0,10.944,10.0,0.943959,False,640x480,~$100-300 (module)
Prophesee IMX636,DVS,2000,25,0.3,d=0.30,theta=0.05,0.05,,8990080.0,32.059,32.0,0.058998,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,25,0.3,d=0.30,theta=0.10,0.1,,4495040.0,32.118,32.0,0.117995,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,25,0.3,d=0.30,theta=0.20,0.2,,2247520.0,32.236,32.0,0.235989,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,25,0.3,d=0.30,theta=0.40,0.4,,1123760.0,32.472,32.0,0.471979,False,1280x720,"~$3,500 (EVK4 kit)"
OV7251 (OmniVision),CIS,2000,25,0.4,d=0.40,locked,,800.0,,40.0,,,False,640x480,~$3-5
OV7251 (OmniVision),CIS,2000,25,0.4,d=0.40,adaptive,,120.0,,40.0,,,False,640x480,~$3-5
IMX327 (Sony),CIS,2000,25,0.4,d=0.40,locked,,800.0,,300.0,,,False,1920x1080,~$15-25
IMX327 (Sony),CIS,2000,25,0.4,d=0.40,adaptive,,60.0,,300.0,,,False,1920x1080,~$15-25
AR0234 (ON Semi),CIS,2000,25,0.4,d=0.40,locked,,800.0,,250.0,,,False,1920x1200,~$20-40
AR0234 (ON Semi),CIS,2000,25,0.4,d=0.40,adaptive,,120.0,,250.0,,,False,1920x1200,~$20-40
IMX462 (Sony),CIS,2000,25,0.4,d=0.40,locked,,800.0,,310.0,,,False,1920x1080,~$20-30
IMX462 (Sony),CIS,2000,25,0.4,d=0.40,adaptive,,120.0,,310.0,,,False,1920x1080,~$20-30
Lichtsteiner 2008,DVS,2000,25,0.4,d=0.40,theta=0.05,0.05,,11693440.0,19.4648,19.14,0.324843,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,25,0.4,d=0.40,theta=0.10,0.1,,5846720.0,20.4394,19.14,1.299375,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,25,0.4,d=0.40,theta=0.20,0.2,,2923360.0,24.3375,19.14,5.1975,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,25,0.4,d=0.40,theta=0.40,0.4,,1461680.0,39.93,19.14,20.79,True,128x128,N/A (research)
DAVIS346,DVS,2000,25,0.4,d=0.40,theta=0.05,0.05,,11693440.0,10.376,10.0,0.376017,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,25,0.4,d=0.40,theta=0.10,0.1,,5846720.0,10.752,10.0,0.752034,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,25,0.4,d=0.40,theta=0.20,0.2,,2923360.0,11.5041,10.0,1.504069,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,25,0.4,d=0.40,theta=0.40,0.4,,1461680.0,13.0081,10.0,3.008137,False,346x260,"~$3,000 (dev kit)"
Samsung DVS-Gen3.1,DVS,2000,25,0.4,d=0.40,theta=0.05,0.05,,11693440.0,10.1535,10.0,0.153477,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,25,0.4,d=0.40,theta=0.10,0.1,,5846720.0,10.307,10.0,0.306953,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,25,0.4,d=0.40,theta=0.20,0.2,,2923360.0,10.6139,10.0,0.613905,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,25,0.4,d=0.40,theta=0.40,0.4,,1461680.0,11.2278,10.0,1.227811,False,640x480,~$100-300 (module)
Prophesee IMX636,DVS,2000,25,0.4,d=0.40,theta=0.05,0.05,,11693440.0,32.0767,32.0,0.076738,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,25,0.4,d=0.40,theta=0.10,0.1,,5846720.0,32.1535,32.0,0.153477,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,25,0.4,d=0.40,theta=0.20,0.2,,2923360.0,32.307,32.0,0.306953,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,25,0.4,d=0.40,theta=0.40,0.4,,1461680.0,32.6139,32.0,0.613905,False,1280x720,"~$3,500 (EVK4 kit)"
OV7251 (OmniVision),CIS,2000,50,0.05,d=0.05,locked,,800.0,,40.0,,,False,640x480,~$3-5
OV7251 (OmniVision),CIS,2000,50,0.05,d=0.05,adaptive,,120.0,,40.0,,,False,640x480,~$3-5
IMX327 (Sony),CIS,2000,50,0.05,d=0.05,locked,,800.0,,300.0,,,False,1920x1080,~$15-25
IMX327 (Sony),CIS,2000,50,0.05,d=0.05,adaptive,,60.0,,300.0,,,False,1920x1080,~$15-25
AR0234 (ON Semi),CIS,2000,50,0.05,d=0.05,locked,,800.0,,250.0,,,False,1920x1200,~$20-40
AR0234 (ON Semi),CIS,2000,50,0.05,d=0.05,adaptive,,120.0,,250.0,,,False,1920x1200,~$20-40
IMX462 (Sony),CIS,2000,50,0.05,d=0.05,locked,,800.0,,310.0,,,False,1920x1080,~$20-30
IMX462 (Sony),CIS,2000,50,0.05,d=0.05,adaptive,,120.0,,310.0,,,False,1920x1080,~$20-30
Lichtsteiner 2008,DVS,2000,50,0.05,d=0.05,theta=0.05,0.05,,3111680.0,19.4648,19.14,0.324843,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,50,0.05,d=0.05,theta=0.10,0.1,,1555840.0,20.4394,19.14,1.299375,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,50,0.05,d=0.05,theta=0.20,0.2,,777920.0,23.1832,19.14,4.043239,False,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,50,0.05,d=0.05,theta=0.40,0.4,,388960.0,27.2265,19.14,8.086479,False,128x128,N/A (research)
DAVIS346,DVS,2000,50,0.05,d=0.05,theta=0.05,0.05,,3111680.0,10.1001,10.0,0.10006,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,50,0.05,d=0.05,theta=0.10,0.1,,1555840.0,10.2001,10.0,0.20012,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,50,0.05,d=0.05,theta=0.20,0.2,,777920.0,10.4002,10.0,0.40024,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,50,0.05,d=0.05,theta=0.40,0.4,,388960.0,10.8005,10.0,0.80048,False,346x260,"~$3,000 (dev kit)"
Samsung DVS-Gen3.1,DVS,2000,50,0.05,d=0.05,theta=0.05,0.05,,3111680.0,10.0408,10.0,0.040841,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,50,0.05,d=0.05,theta=0.10,0.1,,1555840.0,10.0817,10.0,0.081681,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,50,0.05,d=0.05,theta=0.20,0.2,,777920.0,10.1634,10.0,0.163363,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,50,0.05,d=0.05,theta=0.40,0.4,,388960.0,10.3267,10.0,0.326727,False,640x480,~$100-300 (module)
Prophesee IMX636,DVS,2000,50,0.05,d=0.05,theta=0.05,0.05,,3111680.0,32.0204,32.0,0.020421,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,50,0.05,d=0.05,theta=0.10,0.1,,1555840.0,32.0408,32.0,0.040841,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,50,0.05,d=0.05,theta=0.20,0.2,,777920.0,32.0817,32.0,0.081681,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,50,0.05,d=0.05,theta=0.40,0.4,,388960.0,32.1634,32.0,0.163363,False,1280x720,"~$3,500 (EVK4 kit)"
OV7251 (OmniVision),CIS,2000,50,0.1,d=0.10,locked,,800.0,,40.0,,,False,640x480,~$3-5
OV7251 (OmniVision),CIS,2000,50,0.1,d=0.10,adaptive,,120.0,,40.0,,,False,640x480,~$3-5
IMX327 (Sony),CIS,2000,50,0.1,d=0.10,locked,,800.0,,300.0,,,False,1920x1080,~$15-25
IMX327 (Sony),CIS,2000,50,0.1,d=0.10,adaptive,,60.0,,300.0,,,False,1920x1080,~$15-25
AR0234 (ON Semi),CIS,2000,50,0.1,d=0.10,locked,,800.0,,250.0,,,False,1920x1200,~$20-40
AR0234 (ON Semi),CIS,2000,50,0.1,d=0.10,adaptive,,120.0,,250.0,,,False,1920x1200,~$20-40
IMX462 (Sony),CIS,2000,50,0.1,d=0.10,locked,,800.0,,310.0,,,False,1920x1080,~$20-30
IMX462 (Sony),CIS,2000,50,0.1,d=0.10,adaptive,,120.0,,310.0,,,False,1920x1080,~$20-30
Lichtsteiner 2008,DVS,2000,50,0.1,d=0.10,theta=0.05,0.05,,4463360.0,19.4648,19.14,0.324843,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,50,0.1,d=0.10,theta=0.10,0.1,,2231680.0,20.4394,19.14,1.299375,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,50,0.1,d=0.10,theta=0.20,0.2,,1115840.0,24.3375,19.14,5.1975,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,50,0.1,d=0.10,theta=0.40,0.4,,557920.0,30.7392,19.14,11.599157,False,128x128,N/A (research)
DAVIS346,DVS,2000,50,0.1,d=0.10,theta=0.05,0.05,,4463360.0,10.1435,10.0,0.143525,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,50,0.1,d=0.10,theta=0.10,0.1,,2231680.0,10.287,10.0,0.28705,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,50,0.1,d=0.10,theta=0.20,0.2,,1115840.0,10.5741,10.0,0.5741,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,50,0.1,d=0.10,theta=0.40,0.4,,557920.0,11.1482,10.0,1.148199,False,346x260,"~$3,000 (dev kit)"
Samsung DVS-Gen3.1,DVS,2000,50,0.1,d=0.10,theta=0.05,0.05,,4463360.0,10.0586,10.0,0.058581,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,50,0.1,d=0.10,theta=0.10,0.1,,2231680.0,10.1172,10.0,0.117163,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,50,0.1,d=0.10,theta=0.20,0.2,,1115840.0,10.2343,10.0,0.234327,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,50,0.1,d=0.10,theta=0.40,0.4,,557920.0,10.4687,10.0,0.468653,False,640x480,~$100-300 (module)
Prophesee IMX636,DVS,2000,50,0.1,d=0.10,theta=0.05,0.05,,4463360.0,32.0293,32.0,0.029291,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,50,0.1,d=0.10,theta=0.10,0.1,,2231680.0,32.0586,32.0,0.058581,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,50,0.1,d=0.10,theta=0.20,0.2,,1115840.0,32.1172,32.0,0.117163,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,50,0.1,d=0.10,theta=0.40,0.4,,557920.0,32.2343,32.0,0.234327,False,1280x720,"~$3,500 (EVK4 kit)"
OV7251 (OmniVision),CIS,2000,50,0.2,d=0.20,locked,,800.0,,40.0,,,False,640x480,~$3-5
OV7251 (OmniVision),CIS,2000,50,0.2,d=0.20,adaptive,,120.0,,40.0,,,False,640x480,~$3-5
IMX327 (Sony),CIS,2000,50,0.2,d=0.20,locked,,800.0,,300.0,,,False,1920x1080,~$15-25
IMX327 (Sony),CIS,2000,50,0.2,d=0.20,adaptive,,60.0,,300.0,,,False,1920x1080,~$15-25
AR0234 (ON Semi),CIS,2000,50,0.2,d=0.20,locked,,800.0,,250.0,,,False,1920x1200,~$20-40
AR0234 (ON Semi),CIS,2000,50,0.2,d=0.20,adaptive,,120.0,,250.0,,,False,1920x1200,~$20-40
IMX462 (Sony),CIS,2000,50,0.2,d=0.20,locked,,800.0,,310.0,,,False,1920x1080,~$20-30
IMX462 (Sony),CIS,2000,50,0.2,d=0.20,adaptive,,120.0,,310.0,,,False,1920x1080,~$20-30
Lichtsteiner 2008,DVS,2000,50,0.2,d=0.20,theta=0.05,0.05,,7166720.0,19.4648,19.14,0.324843,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,50,0.2,d=0.20,theta=0.10,0.1,,3583360.0,20.4394,19.14,1.299375,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,50,0.2,d=0.20,theta=0.20,0.2,,1791680.0,24.3375,19.14,5.1975,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,50,0.2,d=0.20,theta=0.40,0.4,,895840.0,37.7645,19.14,18.624513,False,128x128,N/A (research)
DAVIS346,DVS,2000,50,0.2,d=0.20,theta=0.05,0.05,,7166720.0,10.2305,10.0,0.230455,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,50,0.2,d=0.20,theta=0.10,0.1,,3583360.0,10.4609,10.0,0.46091,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,50,0.2,d=0.20,theta=0.20,0.2,,1791680.0,10.9218,10.0,0.921819,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,50,0.2,d=0.20,theta=0.40,0.4,,895840.0,11.8436,10.0,1.843639,False,346x260,"~$3,000 (dev kit)"
Samsung DVS-Gen3.1,DVS,2000,50,0.2,d=0.20,theta=0.05,0.05,,7166720.0,10.0941,10.0,0.094063,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,50,0.2,d=0.20,theta=0.10,0.1,,3583360.0,10.1881,10.0,0.188127,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,50,0.2,d=0.20,theta=0.20,0.2,,1791680.0,10.3763,10.0,0.376253,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,50,0.2,d=0.20,theta=0.40,0.4,,895840.0,10.7525,10.0,0.752505,False,640x480,~$100-300 (module)
Prophesee IMX636,DVS,2000,50,0.2,d=0.20,theta=0.05,0.05,,7166720.0,32.047,32.0,0.047031,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,50,0.2,d=0.20,theta=0.10,0.1,,3583360.0,32.0941,32.0,0.094063,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,50,0.2,d=0.20,theta=0.20,0.2,,1791680.0,32.1881,32.0,0.188127,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,50,0.2,d=0.20,theta=0.40,0.4,,895840.0,32.3763,32.0,0.376253,False,1280x720,"~$3,500 (EVK4 kit)"
OV7251 (OmniVision),CIS,2000,50,0.3,d=0.30,locked,,800.0,,40.0,,,False,640x480,~$3-5
OV7251 (OmniVision),CIS,2000,50,0.3,d=0.30,adaptive,,120.0,,40.0,,,False,640x480,~$3-5
IMX327 (Sony),CIS,2000,50,0.3,d=0.30,locked,,800.0,,300.0,,,False,1920x1080,~$15-25
IMX327 (Sony),CIS,2000,50,0.3,d=0.30,adaptive,,60.0,,300.0,,,False,1920x1080,~$15-25
AR0234 (ON Semi),CIS,2000,50,0.3,d=0.30,locked,,800.0,,250.0,,,False,1920x1200,~$20-40
AR0234 (ON Semi),CIS,2000,50,0.3,d=0.30,adaptive,,120.0,,250.0,,,False,1920x1200,~$20-40
IMX462 (Sony),CIS,2000,50,0.3,d=0.30,locked,,800.0,,310.0,,,False,1920x1080,~$20-30
IMX462 (Sony),CIS,2000,50,0.3,d=0.30,adaptive,,120.0,,310.0,,,False,1920x1080,~$20-30
Lichtsteiner 2008,DVS,2000,50,0.3,d=0.30,theta=0.05,0.05,,9870080.0,19.4648,19.14,0.324843,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,50,0.3,d=0.30,theta=0.10,0.1,,4935040.0,20.4394,19.14,1.299375,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,50,0.3,d=0.30,theta=0.20,0.2,,2467520.0,24.3375,19.14,5.1975,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,50,0.3,d=0.30,theta=0.40,0.4,,1233760.0,39.93,19.14,20.79,True,128x128,N/A (research)
DAVIS346,DVS,2000,50,0.3,d=0.30,theta=0.05,0.05,,9870080.0,10.3174,10.0,0.317385,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,50,0.3,d=0.30,theta=0.10,0.1,,4935040.0,10.6348,10.0,0.634769,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,50,0.3,d=0.30,theta=0.20,0.2,,2467520.0,11.2695,10.0,1.269539,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,50,0.3,d=0.30,theta=0.40,0.4,,1233760.0,12.5391,10.0,2.539078,False,346x260,"~$3,000 (dev kit)"
Samsung DVS-Gen3.1,DVS,2000,50,0.3,d=0.30,theta=0.05,0.05,,9870080.0,10.1295,10.0,0.129545,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,50,0.3,d=0.30,theta=0.10,0.1,,4935040.0,10.2591,10.0,0.259089,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,50,0.3,d=0.30,theta=0.20,0.2,,2467520.0,10.5182,10.0,0.518179,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,50,0.3,d=0.30,theta=0.40,0.4,,1233760.0,11.0364,10.0,1.036359,False,640x480,~$100-300 (module)
Prophesee IMX636,DVS,2000,50,0.3,d=0.30,theta=0.05,0.05,,9870080.0,32.0648,32.0,0.064773,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,50,0.3,d=0.30,theta=0.10,0.1,,4935040.0,32.1295,32.0,0.129545,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,50,0.3,d=0.30,theta=0.20,0.2,,2467520.0,32.2591,32.0,0.259089,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,50,0.3,d=0.30,theta=0.40,0.4,,1233760.0,32.5182,32.0,0.518179,False,1280x720,"~$3,500 (EVK4 kit)"
OV7251 (OmniVision),CIS,2000,50,0.4,d=0.40,locked,,800.0,,40.0,,,False,640x480,~$3-5
OV7251 (OmniVision),CIS,2000,50,0.4,d=0.40,adaptive,,120.0,,40.0,,,False,640x480,~$3-5
IMX327 (Sony),CIS,2000,50,0.4,d=0.40,locked,,800.0,,300.0,,,False,1920x1080,~$15-25
IMX327 (Sony),CIS,2000,50,0.4,d=0.40,adaptive,,60.0,,300.0,,,False,1920x1080,~$15-25
AR0234 (ON Semi),CIS,2000,50,0.4,d=0.40,locked,,800.0,,250.0,,,False,1920x1200,~$20-40
AR0234 (ON Semi),CIS,2000,50,0.4,d=0.40,adaptive,,120.0,,250.0,,,False,1920x1200,~$20-40
IMX462 (Sony),CIS,2000,50,0.4,d=0.40,locked,,800.0,,310.0,,,False,1920x1080,~$20-30
IMX462 (Sony),CIS,2000,50,0.4,d=0.40,adaptive,,120.0,,310.0,,,False,1920x1080,~$20-30
Lichtsteiner 2008,DVS,2000,50,0.4,d=0.40,theta=0.05,0.05,,12573440.0,19.4648,19.14,0.324843,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,50,0.4,d=0.40,theta=0.10,0.1,,6286720.0,20.4394,19.14,1.299375,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,50,0.4,d=0.40,theta=0.20,0.2,,3143360.0,24.3375,19.14,5.1975,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,50,0.4,d=0.40,theta=0.40,0.4,,1571680.0,39.93,19.14,20.79,True,128x128,N/A (research)
DAVIS346,DVS,2000,50,0.4,d=0.40,theta=0.05,0.05,,12573440.0,10.3859,10.0,0.385875,True,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,50,0.4,d=0.40,theta=0.10,0.1,,6286720.0,10.8086,10.0,0.808629,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,50,0.4,d=0.40,theta=0.20,0.2,,3143360.0,11.6173,10.0,1.617259,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,50,0.4,d=0.40,theta=0.40,0.4,,1571680.0,13.2345,10.0,3.234517,False,346x260,"~$3,000 (dev kit)"
Samsung DVS-Gen3.1,DVS,2000,50,0.4,d=0.40,theta=0.05,0.05,,12573440.0,10.165,10.0,0.165027,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,50,0.4,d=0.40,theta=0.10,0.1,,6286720.0,10.3301,10.0,0.330053,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,50,0.4,d=0.40,theta=0.20,0.2,,3143360.0,10.6601,10.0,0.660105,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,50,0.4,d=0.40,theta=0.40,0.4,,1571680.0,11.3202,10.0,1.320211,False,640x480,~$100-300 (module)
Prophesee IMX636,DVS,2000,50,0.4,d=0.40,theta=0.05,0.05,,12573440.0,32.0825,32.0,0.082513,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,50,0.4,d=0.40,theta=0.10,0.1,,6286720.0,32.165,32.0,0.165027,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,50,0.4,d=0.40,theta=0.20,0.2,,3143360.0,32.3301,32.0,0.330053,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,50,0.4,d=0.40,theta=0.40,0.4,,1571680.0,32.6601,32.0,0.660105,False,1280x720,"~$3,500 (EVK4 kit)"
OV7251 (OmniVision),CIS,2000,100,0.05,d=0.05,locked,,800.0,,40.0,,,False,640x480,~$3-5
OV7251 (OmniVision),CIS,2000,100,0.05,d=0.05,adaptive,,120.0,,40.0,,,False,640x480,~$3-5
IMX327 (Sony),CIS,2000,100,0.05,d=0.05,locked,,800.0,,300.0,,,False,1920x1080,~$15-25
IMX327 (Sony),CIS,2000,100,0.05,d=0.05,adaptive,,60.0,,300.0,,,False,1920x1080,~$15-25
AR0234 (ON Semi),CIS,2000,100,0.05,d=0.05,locked,,800.0,,250.0,,,False,1920x1200,~$20-40
AR0234 (ON Semi),CIS,2000,100,0.05,d=0.05,adaptive,,120.0,,250.0,,,False,1920x1200,~$20-40
IMX462 (Sony),CIS,2000,100,0.05,d=0.05,locked,,800.0,,310.0,,,False,1920x1080,~$20-30
IMX462 (Sony),CIS,2000,100,0.05,d=0.05,adaptive,,120.0,,310.0,,,False,1920x1080,~$20-30
Lichtsteiner 2008,DVS,2000,100,0.05,d=0.05,theta=0.05,0.05,,4871680.0,19.4648,19.14,0.324843,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,100,0.05,d=0.05,theta=0.10,0.1,,2435840.0,20.4394,19.14,1.299375,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,100,0.05,d=0.05,theta=0.20,0.2,,1217920.0,24.3375,19.14,5.1975,True,128x128,N/A (research)
